state_fips,age,income,urban,weight
1,49,"$37,396",0,21189.0
1,71,"$46,756",0,16348.7
1,30,"$38,265",1,14617.0
1,28,"$13,186",1,14964.1
1,74,"$34,200",0,16245.3
1,75,"$20,400",1,15979.6
1,57,"$29,278",0,20525.1
1,79,"$28,597",0,19833.0
1,26,"$17,729",0,16240.2
1,65,"$23,991",0,19776.2
1,81,"$36,080",0,19806.9
1,24,"$35,025",0,17029.6
1,76,"$21,553",0,20593.2
1,26,"$27,962",0,20383.8
1,61,"$27,166",0,15777.1
1,43,"$34,350",1,15186.6
1,56,"$21,046",0,18495.5
1,61,"$19,232",0,16242.7
1,31,"$30,250",0,21185.8
1,66,"$24,134",0,20555.9
1,42,"$42,828",0,19950.6
1,55,"$31,329",1,17494.2
1,78,"$38,188",0,21015.3
1,82,"$36,927",1,18407.0
1,55,"$30,972",1,15531.3
1,46,"$27,800",1,14861.8
1,61,"$34,915",1,18762.4
1,50,"$37,577",0,15625.6
1,29,"$31,995",0,19688.9
1,56,"$33,328",0,17929.3
1,76,"$38,723",0,15809.5
1,83,"$16,986",1,14727.3
1,51,"$29,664",1,14245.3
1,50,"$25,124",0,20114.6
1,34,"$33,081",1,16600.0
1,19,"$35,525",0,18568.5
1,84,"$24,166",0,21006.4
1,76,"$28,730",0,20785.6
1,80,"$36,945",0,15024.2
1,20,"$21,388",0,14240.4
1,84,"$36,128",0,18549.1
1,43,"$41,124",0,19790.4
1,75,"$32,986",1,14926.3
1,81,"$26,924",1,19987.6
1,76,"$22,729",0,14297.8
1,23,"$39,503",0,19608.9
1,48,"$31,074",1,15386.4
1,55,"$32,870",0,14641.9
1,67,"$27,972",0,17238.7
1,45,"$40,516",1,15424.7
1,77,"$27,519",0,20202.5
1,74,"$40,871",0,15338.4
1,80,"$35,196",1,18206.9
1,34,"$31,579",0,17694.4
1,72,"$17,620",0,17549.4
1,20,"$26,653",0,20469.5
1,56,"$30,560",0,18458.4
1,49,"$21,535",0,16530.6
1,76,"$27,192",0,20096.3
1,31,"$30,942",0,20626.1
1,33,"$27,195",0,20541.7
1,22,"$36,972",0,16893.1
1,44,"$49,354",0,18220.1
1,28,"$27,977",1,18531.2
1,83,"$40,705",1,17238.2
1,85,"$53,409",1,15756.5
1,48,"$28,139",1,18692.5
1,78,"$19,487",1,14863.7
1,47,"$26,627",0,16993.6
1,78,"$29,154",0,14253.0
1,61,"$31,362",0,19988.0
1,70,"$29,338",1,19063.1
1,80,"$36,088",0,17501.0
1,51,"$38,965",1,17119.6
1,19,"$39,707",0,18663.2
1,58,"$38,791",0,14900.5
1,66,"$18,482",1,19614.1
1,38,"$25,193",0,20282.8
1,54,"$31,232",1,19497.4
1,77,"$29,905",1,18195.8
1,44,"$30,302",0,21200.5
1,63,"$29,770",0,17110.7
1,65,"$30,622",1,19441.3
1,67,"$36,281",1,20500.0
1,79,"$12,073",1,17603.5
1,73,"$29,819",0,14697.4
1,46,"$27,972",0,20163.2
1,55,"$33,743",1,19605.2
1,41,"$28,921",0,15041.5
1,51,"$34,326",1,18711.1
1,65,"$23,863",0,17338.6
1,31,"$34,102",0,20413.8
1,18,"$43,585",0,18890.6
1,63,"$31,168",0,17476.6
1,83,"$21,611",1,14869.6
1,47,"$20,721",1,18842.6
1,66,"$33,148",0,15692.7
1,21,"$23,415",0,17128.0
1,43,"$24,546",0,16392.1
1,29,"$40,143",0,21032.3
1,73,"$24,210",1,19470.1
1,62,"$31,583",0,19322.5
1,26,"$38,228",0,15288.8
1,60,"$35,099",1,17497.2
1,39,"$21,198",0,16130.4
1,79,"$20,457",0,20908.8
1,49,"$33,120",0,14337.8
1,42,"$37,729",0,14498.6
1,84,"$41,204",0,18954.0
1,31,"$23,117",0,17337.0
1,32,"$43,293",0,15433.5
1,81,"$34,523",0,17659.4
1,67,"$33,375",0,18106.2
1,23,"$23,349",0,16135.6
1,21,"$19,838",0,20134.2
1,77,"$34,804",0,16646.3
1,75,"$35,969",0,21085.4
1,29,"$48,098",0,16113.3
1,18,"$37,564",0,14746.4
1,29,"$27,031",0,17593.8
1,22,"$29,588",1,14925.3
1,64,"$45,594",0,16819.3
1,82,"$20,940",0,17515.3
1,84,"$31,511",1,17097.4
1,58,"$27,368",1,18495.4
1,21,"$22,151",1,19351.7
1,81,"$18,521",0,18296.2
1,45,"$37,057",0,19263.5
1,48,"$14,168",0,17344.5
1,73,"$29,041",0,17266.7
1,30,"$35,335",1,19753.3
1,41,"$43,511",1,17208.4
1,52,"$32,144",0,20154.4
1,61,"$13,031",0,20599.9
1,54,"$41,127",1,18320.2
1,47,"$21,178",0,20281.8
1,63,"$25,583",0,20446.6
2,70,"$31,010",0,26320.0
2,26,"$30,335",0,22983.8
2,35,"$45,506",0,22737.9
2,27,"$34,655",0,28206.9
2,63,"$16,651",1,27025.7
2,20,"$38,089",1,24191.8
2,41,"$37,586",0,19387.3
2,28,"$35,078",1,28406.8
2,29,"$30,505",0,21385.5
2,53,"$35,130",1,19621.2
2,60,"$21,931",1,28040.7
2,43,"$26,800",0,21081.7
2,40,"$27,985",1,25258.6
2,29,"$32,053",0,24676.4
2,55,"$17,503",1,20562.1
2,60,"$12,924",1,25698.4
2,32,"$18,776",1,23291.0
2,78,"$27,788",1,22878.7
2,56,"$10,000",0,22955.1
2,27,"$48,126",1,25166.8
2,61,"$46,861",1,20369.9
2,81,"$35,099",0,19647.7
2,44,"$12,070",1,22549.7
2,39,"$29,957",1,24963.4
2,55,"$41,994",0,26833.3
2,68,"$37,784",1,25500.3
2,39,"$29,679",0,22340.4
2,19,"$44,453",0,19228.7
2,27,"$28,899",0,24893.1
2,79,"$35,111",1,28284.5
2,34,"$31,015",1,19748.3
2,19,"$27,701",0,27247.5
2,52,"$30,003",0,24679.9
2,53,"$36,294",1,19335.6
2,60,"$32,781",0,21226.3
2,38,"$32,317",1,21508.9
2,32,"$42,772",1,23148.5
2,82,"$40,037",0,24149.3
2,65,"$26,269",0,21802.0
2,82,"$29,533",1,23757.1
2,24,"$30,318",0,25359.9
2,30,"$44,214",1,24257.9
2,66,"$29,994",1,19510.8
2,57,"$25,681",1,21509.4
2,37,"$18,854",0,26419.2
2,65,"$20,522",0,25127.5
2,61,"$22,534",0,27350.8
2,72,"$21,306",1,23104.8
2,75,"$39,541",1,27773.8
2,29,"$38,277",0,19833.4
2,44,"$22,745",1,20857.0
2,63,"$28,147",0,21435.4
2,67,"$25,860",1,22493.5
2,49,"$35,869",1,23298.3
2,40,"$24,130",1,22459.6
2,60,"$35,322",1,19745.0
2,35,"$30,349",1,25975.0
2,51,"$39,114",1,27196.9
2,31,"$32,229",1,20649.3
2,52,"$25,400",1,21008.6
2,70,"$24,390",0,19737.4
2,58,"$22,807",0,21413.9
2,40,"$32,912",0,25335.2
2,57,"$26,343",1,23842.7
2,31,"$28,026",1,21209.7
2,19,"$26,702",0,24768.2
2,53,"$30,345",1,28509.1
2,67,"$40,574",1,22784.3
2,40,"$40,008",0,20232.9
2,64,"$30,580",0,24964.9
2,43,"$23,989",0,22689.3
2,39,"$23,931",1,19486.1
2,45,"$32,089",1,20928.8
2,53,"$27,096",0,19691.8
2,56,"$41,604",0,21743.0
2,62,"$43,627",0,23407.8
2,83,"$43,448",0,27309.8
2,39,"$34,802",1,22110.9
2,54,"$23,300",0,24787.4
2,21,"$18,282",1,24812.6
2,70,"$24,550",0,25638.1
2,68,"$42,132",1,22025.7
2,76,"$34,389",0,26291.2
2,81,"$25,258",0,19177.2
2,35,"$29,644",1,24649.5
2,23,"$44,864",1,19526.4
2,85,"$33,757",0,24270.6
2,28,"$28,168",1,21191.8
2,35,"$35,540",1,22474.5
2,37,"$43,867",1,22129.1
2,65,"$23,222",0,23755.0
2,42,"$37,514",0,24496.0
2,41,"$30,161",0,24323.5
2,52,"$44,322",1,28692.8
2,51,"$32,778",1,23864.6
2,41,"$32,943",1,25199.4
2,80,"$38,064",1,28373.6
2,53,"$32,032",1,22562.5
2,29,"$41,269",1,20142.2
2,68,"$31,665",1,21861.8
2,36,"$23,305",0,21044.1
2,64,"$32,289",0,22536.6
2,30,"$35,506",0,27500.3
2,60,"$27,803",0,25928.2
2,40,"$27,481",0,23246.0
2,59,"$34,138",0,28082.6
2,83,"$33,877",1,20463.4
2,73,"$10,000",1,27510.4
2,73,"$31,373",1,21751.0
2,37,"$36,075",1,21602.4
2,75,"$23,593",0,23676.2
2,58,"$43,365",1,24240.6
2,83,"$16,128",1,25330.3
2,42,"$35,827",1,26014.0
2,73,"$28,882",0,21676.6
2,77,"$33,999",1,20947.4
2,40,"$36,854",0,20425.2
2,19,"$27,966",0,26611.6
2,20,"$25,603",0,19597.3
2,49,"$34,095",1,28401.9
2,69,"$32,764",1,25004.7
2,42,"$19,613",1,23207.5
2,64,"$36,544",1,24695.8
2,43,"$29,233",0,21745.7
2,49,"$32,303",1,21928.6
2,73,"$27,300",1,28388.9
2,48,"$11,554",1,27590.9
2,45,"$19,331",1,19792.7
2,57,"$54,127",0,20112.5
2,79,"$34,612",0,23358.4
2,26,"$27,805",0,26912.3
2,55,"$32,602",0,26397.1
2,53,"$34,278",0,25387.3
2,85,"$35,391",0,19988.9
2,72,"$27,530",1,24919.5
2,33,"$38,342",1,23399.4
2,60,"$31,951",0,22325.4
2,29,"$38,183",0,20079.7
2,43,"$29,295",1,22939.2
2,42,"$35,408",0,21672.1
2,51,"$33,715",0,26848.2
2,19,"$30,043",0,22101.4
2,81,"$35,576",1,21333.6
2,28,"$27,369",0,20064.0
2,59,"$39,176",1,20464.9
2,64,"$27,809",1,28415.8
2,46,"$31,607",1,24708.2
2,38,"$24,419",0,25586.2
2,55,"$28,695",0,25641.5
2,79,"$33,446",1,23431.0
2,35,"$32,943",0,25214.0
2,79,"$44,343",1,24464.3
2,37,"$26,076",1,28554.1
2,43,"$41,161",1,24748.8
2,84,"$23,193",1,26288.1
2,19,"$34,859",1,19770.6
2,38,"$29,145",1,28535.5
2,66,"$22,314",1,22358.3
2,82,"$13,475",0,21617.9
2,27,"$25,214",1,26169.7
2,84,"$37,403",0,26638.8
2,34,"$38,674",0,21117.1
2,46,"$44,381",0,24885.9
2,59,"$11,010",0,21612.7
2,22,"$40,725",1,22083.8
2,64,"$27,041",0,22014.8
2,44,"$28,559",1,28167.3
2,31,"$10,000",1,19381.3
2,74,"$28,750",1,24850.7
2,61,"$27,537",0,25147.6
2,82,"$25,235",1,25344.5
2,25,"$27,413",0,23562.1
2,50,"$31,409",1,25785.7
2,78,"$20,691",0,20779.8
2,28,"$22,562",0,19373.7
2,78,"$25,684",0,27233.2
2,66,"$35,556",0,20619.1
2,48,"$25,447",1,19222.8
2,47,"$12,153",0,24791.1
2,77,"$27,211",1,20588.4
2,54,"$38,462",0,22676.8
2,65,"$30,547",1,19165.5
2,24,"$25,924",0,23845.4
2,70,"$25,037",0,22824.1
2,25,"$29,737",0,25072.2
2,73,"$34,260",0,24328.5
2,82,"$26,795",0,26758.6
2,33,"$38,315",1,19435.1
2,77,"$21,627",1,27563.1
2,38,"$33,292",0,25521.7
2,75,"$28,293",1,19561.9
2,68,"$36,411",1,20461.1
2,68,"$48,671",1,24347.1
2,40,"$20,937",1,19524.5
2,68,"$28,531",1,25965.5
2,60,"$33,878",0,26834.3
2,32,"$31,560",0,20594.2
2,23,"$22,249",1,20579.4
2,67,"$41,454",1,21476.5
2,80,"$17,677",0,28641.5
3,79,"$32,734",0,13016.5
3,78,"$33,387",0,16126.0
3,38,"$43,459",0,14300.9
3,63,"$22,224",0,12560.7
3,45,"$21,131",0,15106.1
3,47,"$41,800",0,12718.7
3,60,"$27,809",0,16826.2
3,44,"$31,041",1,14929.2
3,25,"$31,624",1,14855.1
3,54,"$28,049",0,15988.7
3,67,"$30,044",0,14397.1
3,29,"$23,532",1,14227.3
3,29,"$31,105",1,13342.4
3,63,"$32,282",0,12038.9
3,78,"$23,418",0,12537.9
3,25,"$34,677",0,15179.5
3,62,"$24,188",0,12245.0
3,30,"$18,824",1,12541.1
3,83,"$37,548",1,14268.5
3,21,"$31,989",0,15173.4
3,60,"$37,902",0,12569.1
3,40,"$26,798",0,14249.7
3,51,"$37,127",1,12317.5
3,72,"$17,397",1,15645.2
3,36,"$32,363",0,16937.4
3,76,"$30,696",1,14003.8
3,30,"$31,815",0,13954.8
3,50,"$43,737",0,15149.3
3,44,"$48,238",0,12515.6
3,19,"$32,308",0,15829.7
3,83,"$30,014",0,15831.2
3,78,"$43,101",0,14166.9
3,36,"$31,607",0,16756.9
3,77,"$35,858",0,13456.4
3,39,"$38,115",0,13619.4
3,57,"$37,749",1,12032.8
3,59,"$25,766",0,14705.0
3,59,"$19,805",1,16734.4
3,73,"$28,127",0,12431.3
3,67,"$31,511",1,17100.6
3,38,"$27,017",1,13392.7
3,19,"$39,998",0,17229.1
3,36,"$28,559",0,12495.0
3,24,"$43,467",1,15575.1
3,85,"$37,752",0,12356.1
3,29,"$38,201",0,14946.8
3,76,"$42,101",0,13687.9
3,62,"$28,612",0,14567.2
3,63,"$18,730",0,13605.9
3,49,"$48,689",0,14692.2
3,72,"$22,916",0,16224.2
3,58,"$11,776",1,12208.4
3,20,"$27,290",0,15838.1
3,29,"$33,052",0,17681.1
3,85,"$34,401",1,17516.0
3,33,"$29,086",0,12646.8
3,66,"$32,652",0,15348.2
3,61,"$27,640",0,17559.5
3,51,"$21,889",0,15440.5
3,39,"$28,461",0,16093.3
3,80,"$37,792",1,12239.2
3,79,"$26,996",1,13058.8
3,40,"$38,704",1,14958.6
3,52,"$26,950",0,12285.2
3,34,"$27,350",0,14257.0
3,43,"$28,815",0,13199.0
3,81,"$50,341",0,14455.5
3,20,"$28,362",0,17244.3
3,66,"$24,079",0,13041.5
3,82,"$37,590",0,12466.1
3,58,"$27,221",0,15279.9
3,31,"$32,214",1,16550.5
3,44,"$31,151",0,15923.4
3,37,"$31,644",1,16382.3
3,41,"$22,441",1,13297.7
3,45,"$30,001",1,13467.1
3,31,"$22,749",0,16463.2
3,28,"$14,986",0,11991.3
3,35,"$29,087",0,12982.7
3,42,"$11,385",0,12833.5
3,62,"$26,001",0,12354.7
3,56,"$43,594",0,14505.2
3,54,"$35,569",0,13456.7
3,44,"$30,795",1,14437.1
3,18,"$27,073",0,14772.3
3,54,"$22,281",0,15058.3
3,20,"$40,898",0,14264.4
3,38,"$37,014",1,13188.6
3,66,"$17,994",1,12046.8
3,18,"$33,696",0,15286.8
3,24,"$31,592",1,15729.1
3,32,"$46,079",1,17326.5
3,58,"$33,818",0,12010.8
3,27,"$51,068",0,16158.9
3,61,"$11,390",0,13788.1
3,55,"$33,747",1,15734.2
3,35,"$25,681",0,13670.6
3,33,"$23,837",0,15813.5
3,23,"$27,414",0,16245.8
3,33,"$38,179",0,15204.4
3,78,"$32,238",1,12434.3
3,64,"$34,875",0,13475.5
3,65,"$33,103",0,16881.0
3,71,"$39,753",0,15853.2
3,42,"$30,195",0,12947.7
3,63,"$32,802",0,12232.3
3,55,"$52,259",0,15486.4
3,20,"$36,898",0,15975.3
3,63,"$37,346",0,16466.4
3,74,"$38,492",1,17501.7
3,70,"$28,074",0,17347.2
3,82,"$28,670",0,16381.6
3,42,"$36,667",0,17652.8
3,39,"$44,413",0,16425.2
3,21,"$32,617",0,12426.5
3,80,"$40,502",1,16409.8
3,56,"$26,639",0,16442.8
3,48,"$39,543",0,16916.7
3,50,"$28,499",0,14548.3
3,49,"$38,550",0,15639.3
3,73,"$30,367",0,14518.1
3,76,"$19,351",0,12399.8
3,53,"$13,774",0,14800.4
3,58,"$34,676",0,15347.0
3,35,"$20,858",1,15761.3
3,73,"$23,157",1,17132.0
3,38,"$42,083",1,12005.3
3,51,"$22,344",0,14294.3
3,38,"$15,427",0,16541.0
3,45,"$23,389",1,15152.8
3,29,"$29,579",0,12559.2
3,68,"$36,927",1,17265.3
3,83,"$31,017",0,14324.3
3,21,"$26,280",0,12215.4
3,63,"$16,882",1,13488.7
3,45,"$39,432",0,15200.9
3,74,"$26,370",0,12615.0
3,52,"$45,853",0,15565.4
3,74,"$35,739",0,14388.7
3,61,"$18,268",0,14189.1
3,38,"$47,614",0,14781.1
3,48,"$45,585",1,15697.1
3,48,"$38,022",1,12747.5
3,32,"$37,167",0,14034.4
3,62,"$36,075",1,12271.3
3,53,"$18,813",0,16202.3
3,31,"$47,334",0,16051.2
3,48,"$51,530",0,11977.1
3,48,"$37,661",1,14799.4
3,37,"$30,260",0,12758.5
3,22,"$31,604",0,16929.1
3,39,"$35,369",0,14695.1
3,66,"$34,025",0,15647.4
3,84,"$20,090",1,14605.7
3,42,"$31,346",0,13680.2
3,34,"$30,914",1,12477.7
3,24,"$35,119",1,14861.1
3,25,"$24,653",1,13959.3
3,80,"$18,631",0,16890.6
3,44,"$38,582",0,12619.5
3,74,"$23,859",0,17078.8
3,81,"$32,066",0,14686.0
3,37,"$39,369",0,15455.7
3,51,"$37,931",1,15203.1
3,35,"$38,970",0,16727.0
3,38,"$42,220",0,13290.7
3,84,"$27,559",0,11943.3
3,71,"$34,188",0,16238.0
3,67,"$25,594",0,14514.5
3,72,"$31,996",0,14849.9
3,73,"$40,113",0,17471.7
3,30,"$46,099",0,15196.3
3,36,"$37,798",1,14999.0
3,26,"$34,516",1,15837.7
3,46,"$25,130",0,17559.1
3,41,"$56,678",0,16130.0
3,45,"$24,048",0,16555.9
3,81,"$31,356",0,16883.4
3,53,"$39,155",0,14090.1
3,71,"$26,720",0,16078.9
3,66,"$23,586",0,14351.9
3,38,"$24,050",1,12798.0
3,23,"$15,307",0,15367.4
3,50,"$38,356",0,15977.9
3,60,"$29,138",0,13481.8
3,35,"$32,848",0,15621.3
3,61,"$31,435",0,16935.9
3,67,"$30,488",0,15304.3
3,55,"$45,252",1,14613.4
3,21,"$44,540",0,15198.4
3,84,"$36,056",1,17591.4
3,46,"$36,018",0,17262.0
3,38,"$33,958",0,15528.8
3,56,"$49,115",0,15469.4
3,34,"$35,781",0,13073.3
3,60,"$30,073",0,16936.3
3,49,"$41,858",1,17768.3
3,66,"$29,367",0,14186.8
3,75,"$29,098",0,15435.4
3,30,"$33,977",0,14210.2
4,59,"$25,626",1,14085.7
4,19,"$48,579",1,17019.7
4,44,"$44,851",1,12624.5
4,51,"$52,366",0,13647.2
4,53,"$39,597",1,14662.8
4,63,"$49,115",1,13186.4
4,41,"$60,242",1,15387.6
4,49,"$50,626",0,16274.1
4,46,"$32,822",1,12249.5
4,75,"$78,266",0,13810.1
4,68,"$52,421",1,15383.2
4,71,"$32,373",1,15543.4
4,42,"$30,820",1,13471.3
4,46,"$49,337",1,11716.0
4,47,"$36,595",1,11666.9
4,57,"$44,468",1,14271.6
4,49,"$73,088",0,12167.2
4,47,"$47,060",0,17393.0
4,37,"$53,710",1,11841.9
4,81,"$42,065",1,13471.5
4,33,"$64,194",1,15906.3
4,44,"$52,053",1,13804.5
4,72,"$33,511",1,13312.3
4,41,"$25,396",1,16549.3
4,59,"$29,910",1,13071.1
4,33,"$60,411",1,13494.4
4,24,"$64,333",1,16943.8
4,24,"$42,112",0,11886.7
4,62,"$52,912",0,13105.1
4,65,"$34,975",1,17332.7
4,47,"$46,349",1,11644.4
4,19,"$43,253",1,12589.0
4,70,"$50,321",1,13469.2
4,37,"$61,326",1,13653.7
4,42,"$61,433",1,16130.0
4,28,"$73,862",0,13562.9
4,50,"$59,782",1,11977.0
4,52,"$47,724",1,14215.8
4,64,"$50,752",1,12141.3
4,48,"$55,857",1,12530.0
4,32,"$48,421",1,13889.6
4,27,"$58,414",1,17421.9
4,55,"$68,202",1,15574.3
4,27,"$43,554",1,13581.4
4,50,"$49,091",1,13107.1
4,74,"$70,331",1,12324.3
4,38,"$61,492",0,16445.6
4,56,"$47,122",1,15061.9
4,72,"$48,974",0,13059.3
4,64,"$40,422",0,13713.1
4,77,"$68,462",1,16466.8
4,78,"$72,853",1,16852.0
4,46,"$48,776",0,12223.3
4,27,"$69,080",0,14420.0
4,73,"$72,919",0,16949.0
4,72,"$63,575",0,17347.5
4,47,"$50,291",1,13350.7
4,75,"$47,235",0,13267.3
4,82,"$63,527",1,12071.7
4,20,"$51,866",1,16320.8
4,53,"$74,150",0,13558.0
4,52,"$54,196",1,12232.8
4,25,"$66,653",1,15206.8
4,40,"$71,347",0,13644.3
4,79,"$32,649",1,14055.1
4,67,"$66,065",1,16254.3
4,29,"$71,182",1,15331.9
4,52,"$65,319",1,16957.4
4,50,"$54,932",1,16325.6
4,47,"$32,349",1,15977.1
4,28,"$41,104",1,13966.1
4,59,"$71,014",1,17037.0
4,28,"$84,606",1,16705.7
4,69,"$46,397",1,13225.4
4,37,"$25,140",0,12132.7
4,44,"$40,745",1,16978.0
4,23,"$47,288",1,14651.0
4,42,"$32,072",1,15016.0
4,21,"$57,471",1,13496.2
4,67,"$53,047",1,13189.6
4,32,"$48,223",1,13351.5
4,26,"$75,611",0,12045.2
4,62,"$53,072",1,12889.1
4,81,"$46,376",1,15303.6
4,49,"$55,060",0,14425.7
4,73,"$59,106",1,13802.3
4,70,"$58,729",1,15718.2
4,67,"$51,312",1,13137.8
4,73,"$59,545",1,14468.8
4,34,"$61,908",0,16706.6
4,77,"$62,497",1,14642.6
4,57,"$57,843",0,14980.7
4,39,"$75,779",0,12525.2
4,18,"$51,416",0,12449.1
4,71,"$50,951",1,16304.1
4,71,"$34,902",0,17280.4
4,41,"$33,201",1,15614.1
4,69,"$45,736",0,13578.1
4,47,"$52,204",1,16424.8
4,50,"$55,249",1,12488.2
4,82,"$35,208",0,12522.6
4,68,"$49,547",0,11727.9
4,60,"$21,826",1,13315.6
4,22,"$40,501",1,14008.9
4,41,"$71,316",1,11790.9
4,84,"$42,261",1,12828.9
4,25,"$71,670",0,12989.6
4,41,"$66,513",1,15742.2
4,42,"$37,758",0,16805.8
4,38,"$30,064",1,12215.5
4,22,"$42,493",1,16936.3
4,85,"$45,760",1,12029.5
4,83,"$50,835",0,16731.8
4,46,"$45,663",1,15091.7
4,41,"$64,669",0,13993.5
4,21,"$53,831",1,16882.1
4,24,"$69,793",1,14757.5
4,42,"$64,544",1,13009.4
4,53,"$47,186",1,17252.1
4,30,"$51,976",1,11675.0
4,27,"$79,420",1,14324.3
4,83,"$49,909",1,16585.2
4,48,"$70,746",0,17150.3
4,25,"$55,444",1,13898.6
4,77,"$70,017",1,15668.4
4,26,"$49,201",1,16669.9
4,45,"$40,461",1,16209.7
4,26,"$67,147",1,16984.5
4,31,"$67,957",0,15711.4
4,29,"$66,933",1,16062.1
4,78,"$55,908",0,16268.3
4,24,"$64,933",1,13463.8
4,83,"$47,952",0,17061.4
4,22,"$60,492",1,16065.8
4,45,"$59,419",0,14300.1
4,38,"$40,951",0,12278.1
4,78,"$45,992",1,11735.4
4,21,"$38,095",1,15788.2
4,84,"$53,193",1,17036.0
4,26,"$69,603",0,16708.3
4,81,"$59,081",1,12666.8
4,76,"$53,933",1,11947.0
4,35,"$53,925",1,16649.4
4,37,"$40,551",1,15209.2
4,37,"$92,309",1,14925.5
4,47,"$62,666",1,16762.2
4,83,"$57,661",1,15889.8
4,39,"$61,151",1,16260.0
4,26,"$50,599",1,17246.6
4,80,"$35,092",0,16254.7
4,81,"$46,388",1,14385.5
4,78,"$61,922",1,17437.4
4,76,"$64,730",1,13127.1
4,50,"$30,267",1,13612.7
4,78,"$66,561",1,15525.7
4,40,"$51,510",1,12956.6
4,30,"$60,589",1,15562.1
4,66,"$60,626",0,16361.4
4,69,"$53,218",1,15581.5
4,27,"$42,718",1,11758.6
4,50,"$31,177",1,16407.6
4,56,"$33,534",1,15188.3
4,49,"$62,966",1,13857.1
4,60,"$38,552",1,16710.2
4,84,"$41,673",1,11902.4
4,43,"$57,547",1,12568.6
4,48,"$73,490",1,14053.2
4,65,"$54,383",1,15636.9
4,24,"$46,512",0,12804.6
4,81,"$30,468",0,16733.7
4,38,"$50,300",1,13382.3
4,75,"$38,595",1,14199.3
4,58,"$80,446",0,16223.9
4,32,"$75,515",1,14550.3
4,72,"$33,827",1,14251.0
4,19,"$58,356",0,12257.1
4,42,"$63,428",1,13556.1
4,82,"$64,201",0,14683.0
4,84,"$59,735",1,14923.8
4,41,"$68,836",1,16594.6
4,45,"$43,593",1,12640.5
4,85,"$39,989",1,12445.9
4,84,"$33,974",1,11855.8
4,75,"$74,473",1,12307.7
4,49,"$71,171",1,13973.9
4,24,"$48,862",1,14620.6
4,47,"$28,894",0,16305.3
4,76,"$18,139",1,16503.0
4,44,"$33,003",1,13118.6
4,43,"$44,537",1,12988.1
4,32,"$71,949",1,15386.7
4,61,"$57,516",1,15161.5
4,42,"$63,569",1,17281.1
4,69,"$27,599",1,15998.2
4,32,"$37,132",1,14302.1
4,64,"$66,023",1,15221.3
4,54,"$58,029",1,14780.2
4,61,"$44,660",1,15260.9
4,66,"$24,041",1,12941.4
4,29,"$42,680",0,11920.5
5,82,"$70,954",1,20156.3
5,27,"$55,940",1,26490.1
5,78,"$47,673",1,22060.9
5,64,"$34,370",1,27018.2
5,24,"$34,855",0,22706.3
5,61,"$29,720",1,20493.2
5,22,"$41,495",1,25982.9
5,42,"$48,377",1,24388.5
5,25,"$31,864",1,21468.1
5,24,"$42,186",1,27308.5
5,67,"$13,351",1,20654.8
5,26,"$40,425",1,26678.2
5,76,"$35,703",0,21446.2
5,53,"$52,152",1,19404.6
5,55,"$58,814",1,24230.9
5,61,"$39,698",1,21966.4
5,40,"$33,472",1,24221.0
5,56,"$26,065",1,21665.7
5,85,"$49,864",1,27196.7
5,22,"$39,753",1,19475.2
5,69,"$62,933",1,21738.4
